"","SiteName","data_type_id","Age","Age_BP","Age_type","pred","upr","lwr","rate_pred","rate_upr","rate_lwr","CI"
"154",",
 ","ProxyRecord",1503.9875,446.0125,"BP",-0.495846085188719,-0.60137376117551,-0.393141486410966,0.809500958719815,0.175997172569213,1.4314380937264,"95%"
"155",",
 ","ProxyRecord",1553.9875,396.0125,"BP",-0.453425771565323,-0.551575646284498,-0.352414815540572,0.883839493038792,0.201115049138738,1.53698920931966,"95%"
"156",",
 ","ProxyRecord",1603.9875,346.0125,"BP",-0.407808928884407,-0.508571720352698,-0.303688996226263,0.937362121020628,0.2745938756279,1.5909276848534,"95%"
"157",",
 ","ProxyRecord",1653.9875,296.0125,"BP",-0.360036352462826,-0.466399241139093,-0.244617371758256,0.970068842665351,0.357139819727082,1.57935111034373,"95%"
"158",",
 ","ProxyRecord",1703.9875,246.0125,"BP",-0.31114883761744,-0.428391347114738,-0.190070204092973,0.981959657972904,0.45473437088348,1.4953786904224,"95%"
"159",",
 ","ProxyRecord",1753.9875,196.0125,"BP",-0.262187179665106,-0.388507375302045,-0.134430040184203,0.973034566943256,0.494819445310709,1.42064660198591,"95%"
"160",",
 ","ProxyRecord",1803.9875,146.0125,"BP",-0.214192173922681,-0.344299151427122,-0.0875276436526185,0.943293569576488,0.370337662205517,1.49068233528097,"95%"
"161",",
 ","ProxyRecord",1853.9875,96.0125000000003,"BP",-0.168204615707023,-0.289213574568825,-0.0516791743506538,0.892736665872613,0.0357867068023635,1.75211758435151,"95%"
"162",",
 ","ProxyRecord",1903.9875,46.0124999999996,"BP",-0.125265300334988,-0.243854237752983,-0.00758506166435643,0.821363855831572,-0.414177294722351,2.12584346385589,"95%"
"163",",
 ","ProxyRecord",1953.9875,-3.98749999999927,"BP",-0.0864150231234363,-0.233750014349392,0.0579335813958241,0.729175139453347,-1.01958945579115,2.53048956899436,"95%"
"164",",
 ","ProxyRecord",2018.5,-68.5,"BP",-0.0440165484635104,-0.29165028940055,0.208978865813022,0.579476932970143,-1.97323128222376,3.17205835942254,"95%"
