"","Depth","lwr_2sd","median","upr_2sd","model","removalID","subset"
"17820",4,-55.025,-36,40,"Set7_thinned_7",7,"7"
"17821",8,-42,-3,85.15,"Set7_thinned_7",7,"7"
"17822",12,-29,28,118.15,"Set7_thinned_7",7,"7"
"17823",16,-13.075,58.5,160,"Set7_thinned_7",7,"7"
"17824",20,1,90,211,"Set7_thinned_7",7,"7"
"17825",24,26,123,260,"Set7_thinned_7",7,"7"
"17826",28,58,157,293,"Set7_thinned_7",7,"7"
"17827",32,90,190,323.025,"Set7_thinned_7",7,"7"
"17828",36,114.975,220,352.05,"Set7_thinned_7",7,"7"
"17829",40,133.975,250,382,"Set7_thinned_7",7,"7"
"17830",44,151,278,404.05,"Set7_thinned_7",7,"7"
"17831",48,167.975,308,417.05,"Set7_thinned_7",7,"7"
"17832",52,187.95,340,431,"Set7_thinned_7",7,"7"
"17833",56,209.975,372,444,"Set7_thinned_7",7,"7"
"17834",60,240,404,460.025,"Set7_thinned_7",7,"7"
"17835",64,288.925,434,477.025,"Set7_thinned_7",7,"7"
"17836",68,329,465,501,"Set7_thinned_7",7,"7"
"17837",72,464.925,673.5,964.025,"Set7_thinned_7",7,"7"
"17838",76,570,962,1592.025,"Set7_thinned_7",7,"7"
"17839",80,735.925,1126,1714.275,"Set7_thinned_7",7,"7"
"17840",84,911,1252,1752.125,"Set7_thinned_7",7,"7"
"17841",88,1071.925,1381.5,1782.075,"Set7_thinned_7",7,"7"
"17842",92,1190.525,1512,1816.075,"Set7_thinned_7",7,"7"
"17843",96,1290.925,1641.5,1856,"Set7_thinned_7",7,"7"
"17844",100,1472.75,1771,1901,"Set7_thinned_7",7,"7"
"17845",104,1796.975,1896,1974.025,"Set7_thinned_7",7,"7"
"17846",108,1938,2040,2564.15,"Set7_thinned_7",7,"7"
"17847",112,2018.975,2180.5,2797.25,"Set7_thinned_7",7,"7"
"17848",116,2085.95,2322.5,2907.025,"Set7_thinned_7",7,"7"
"17849",120,2155.875,2465,2968.1,"Set7_thinned_7",7,"7"
"17850",124,2223.975,2608,3035.025,"Set7_thinned_7",7,"7"
"17851",128,2306.925,2751,3097.025,"Set7_thinned_7",7,"7"
"17852",132,2385.85,2896.5,3151.05,"Set7_thinned_7",7,"7"
"17853",136,2482.9,3043,3221.075,"Set7_thinned_7",7,"7"
"17854",140,2651.925,3187,3292.025,"Set7_thinned_7",7,"7"
"17855",144,3189.925,3333,3411,"Set7_thinned_7",7,"7"
"17856",148,3346,3439,3523,"Set7_thinned_7",7,"7"
"17857",152,3430,3535,3614,"Set7_thinned_7",7,"7"
"17858",156,3518.85,3635,3708,"Set7_thinned_7",7,"7"
"17859",160,3640,3739,3821,"Set7_thinned_7",7,"7"
"17860",164,3682.975,3778,3888.025,"Set7_thinned_7",7,"7"
"17861",168,3714.95,3805.5,3917,"Set7_thinned_7",7,"7"
"17862",172,3741.975,3832,3940.025,"Set7_thinned_7",7,"7"
"17863",176,3771.975,3859,3961.05,"Set7_thinned_7",7,"7"
"17864",180,3795,3886,3980,"Set7_thinned_7",7,"7"
"17865",184,3822,3913,3999,"Set7_thinned_7",7,"7"
"17866",188,3846.975,3939,4024,"Set7_thinned_7",7,"7"
"17867",192,3872.95,3964,4048,"Set7_thinned_7",7,"7"
"17868",196,3900,3993,4079,"Set7_thinned_7",7,"7"
"17869",200,3919,4012,4099.05,"Set7_thinned_7",7,"7"
"17870",204,3928.975,4024,4123,"Set7_thinned_7",7,"7"
"17871",208,3942.975,4036,4142.025,"Set7_thinned_7",7,"7"
"17872",212,3953,4048,4151.025,"Set7_thinned_7",7,"7"
"17873",216,3962.975,4059,4161.05,"Set7_thinned_7",7,"7"
"17874",220,3969,4068.5,4169,"Set7_thinned_7",7,"7"
"17875",224,3975,4077,4177,"Set7_thinned_7",7,"7"
"17876",228,3985,4088,4184,"Set7_thinned_7",7,"7"
"17877",232,3993.95,4097,4191.025,"Set7_thinned_7",7,"7"
"17878",236,3999.975,4108,4198.05,"Set7_thinned_7",7,"7"
"17879",240,4010,4117,4207,"Set7_thinned_7",7,"7"
"17880",244,4021,4127.5,4211.025,"Set7_thinned_7",7,"7"
"17881",248,4028.95,4139,4220.025,"Set7_thinned_7",7,"7"
"17882",252,4041,4149.5,4229,"Set7_thinned_7",7,"7"
"17883",256,4082.975,4165,4243,"Set7_thinned_7",7,"7"
"17884",260,4121.925,4210.5,4415.025,"Set7_thinned_7",7,"7"
"17885",264,4151.975,4246,4500.1,"Set7_thinned_7",7,"7"
"17886",268,4171,4282,4572.05,"Set7_thinned_7",7,"7"
"17887",272,4190.975,4317,4612,"Set7_thinned_7",7,"7"
"17888",276,4207.975,4353,4639.1,"Set7_thinned_7",7,"7"
"17889",280,4224.9,4390,4673.05,"Set7_thinned_7",7,"7"
"17890",284,4237.975,4425.5,4707.075,"Set7_thinned_7",7,"7"
"17891",288,4257.925,4461,4727.05,"Set7_thinned_7",7,"7"
"17892",292,4273.975,4498,4751.075,"Set7_thinned_7",7,"7"
"17893",296,4286.975,4533,4766.025,"Set7_thinned_7",7,"7"
"17894",300,4301.875,4567,4784.075,"Set7_thinned_7",7,"7"
"17895",304,4327.95,4601,4798.025,"Set7_thinned_7",7,"7"
"17896",308,4346.95,4635,4808.025,"Set7_thinned_7",7,"7"
"17897",312,4363.975,4669,4823.025,"Set7_thinned_7",7,"7"
"17898",316,4394.975,4703,4841.075,"Set7_thinned_7",7,"7"
"17899",320,4437.95,4737,4863,"Set7_thinned_7",7,"7"
"17900",324,4481.925,4771,4887.075,"Set7_thinned_7",7,"7"
"17901",328,4542.975,4805,4915,"Set7_thinned_7",7,"7"
"17902",332,4672,4840,4943.05,"Set7_thinned_7",7,"7"
"17903",336,4862,4901,5069.025,"Set7_thinned_7",7,"7"
"17904",340,4909.975,4980,5183.25,"Set7_thinned_7",7,"7"
"17905",344,4954.875,5059,5232,"Set7_thinned_7",7,"7"
"17906",348,5004.875,5138,5271.05,"Set7_thinned_7",7,"7"
"17907",352,5045.975,5212,5324.025,"Set7_thinned_7",7,"7"
"17908",356,5133.95,5285,5372.025,"Set7_thinned_7",7,"7"
"17909",360,5281.975,5358,5441,"Set7_thinned_7",7,"7"
"17910",364,5336,5406,5495,"Set7_thinned_7",7,"7"
"17911",368,5361,5428,5542.05,"Set7_thinned_7",7,"7"
"17912",372,5381,5449,5563.025,"Set7_thinned_7",7,"7"
"17913",376,5396.9,5470,5575.05,"Set7_thinned_7",7,"7"
"17914",380,5409.9,5490,5586,"Set7_thinned_7",7,"7"
"17915",384,5421.975,5511.5,5597.025,"Set7_thinned_7",7,"7"
"17916",388,5434.925,5532,5610.025,"Set7_thinned_7",7,"7"
"17917",392,5459.85,5552,5623.025,"Set7_thinned_7",7,"7"
"17918",396,5477,5572,5644,"Set7_thinned_7",7,"7"
"17919",400,5506.925,5593.5,5666,"Set7_thinned_7",7,"7"
"17920",404,5553.95,5615,5691,"Set7_thinned_7",7,"7"
"17921",408,5598,5637,5721,"Set7_thinned_7",7,"7"
"17922",412,5605,5649.5,5768.1,"Set7_thinned_7",7,"7"
"17923",416,5610,5661.5,5811.05,"Set7_thinned_7",7,"7"
"17924",420,5614,5673,5829.2,"Set7_thinned_7",7,"7"
"17925",424,5619,5686,5852.675,"Set7_thinned_7",7,"7"
"17926",428,5622.975,5698,5883.125,"Set7_thinned_7",7,"7"
"17927",432,5626,5708,5913.075,"Set7_thinned_7",7,"7"
"17928",436,5631.95,5718.5,5939.1,"Set7_thinned_7",7,"7"
"17929",440,5636,5730,5956.2,"Set7_thinned_7",7,"7"
"17930",444,5639.95,5739,5975.1,"Set7_thinned_7",7,"7"
"17931",448,5642,5748,5986.025,"Set7_thinned_7",7,"7"
"17932",452,5644,5758,5997.075,"Set7_thinned_7",7,"7"
"17933",456,5646,5768,6024.125,"Set7_thinned_7",7,"7"
"17934",460,5648.975,5777,6038.075,"Set7_thinned_7",7,"7"
"17935",464,5652,5787.5,6060.025,"Set7_thinned_7",7,"7"
"17936",468,5656,5796.5,6087.05,"Set7_thinned_7",7,"7"
"17937",472,5658.975,5805,6104.075,"Set7_thinned_7",7,"7"
"17938",476,5663.95,5815.5,6124.075,"Set7_thinned_7",7,"7"
"17939",480,5668.975,5825.5,6137.475,"Set7_thinned_7",7,"7"
"17940",484,5672.975,5834.5,6157.25,"Set7_thinned_7",7,"7"
"17941",488,5675,5845,6178,"Set7_thinned_7",7,"7"
"17942",492,5678,5855,6202.025,"Set7_thinned_7",7,"7"
"17943",496,5680.975,5869,6228.075,"Set7_thinned_7",7,"7"
"17944",500,5690,5886,6251.075,"Set7_thinned_7",7,"7"
"17945",504,5712,5920,6290.025,"Set7_thinned_7",7,"7"
"17946",508,5737,5953.5,6312.075,"Set7_thinned_7",7,"7"
"17947",512,5760.925,5987,6335.075,"Set7_thinned_7",7,"7"
"17948",516,5781.975,6017,6362,"Set7_thinned_7",7,"7"
"17949",520,5799.95,6046,6378.125,"Set7_thinned_7",7,"7"
"17950",524,5820.725,6072,6396.225,"Set7_thinned_7",7,"7"
"17951",528,5831.6,6099.5,6421.025,"Set7_thinned_7",7,"7"
"17952",532,5844.975,6131,6438.025,"Set7_thinned_7",7,"7"
"17953",536,5866.875,6163,6461.075,"Set7_thinned_7",7,"7"
"17954",540,5880.975,6191.5,6483.075,"Set7_thinned_7",7,"7"
"17955",544,5905.975,6220,6509.025,"Set7_thinned_7",7,"7"
"17956",548,5924,6257,6544,"Set7_thinned_7",7,"7"
"17957",552,5939.975,6292,6588.025,"Set7_thinned_7",7,"7"
"17958",556,5999,6336,6617.025,"Set7_thinned_7",7,"7"
"17959",560,6067.925,6369,6632.025,"Set7_thinned_7",7,"7"
"17960",564,6120.95,6404,6646.025,"Set7_thinned_7",7,"7"
"17961",568,6170.9,6441,6662.025,"Set7_thinned_7",7,"7"
"17962",572,6217.975,6481.5,6683.025,"Set7_thinned_7",7,"7"
"17963",576,6276.975,6519,6702,"Set7_thinned_7",7,"7"
"17964",580,6338,6545,6710.025,"Set7_thinned_7",7,"7"
"17965",584,6401.925,6569,6716.025,"Set7_thinned_7",7,"7"
"17966",588,6449.975,6593.5,6723.025,"Set7_thinned_7",7,"7"
"17967",592,6490.975,6621,6730,"Set7_thinned_7",7,"7"
"17968",596,6530.95,6650,6740,"Set7_thinned_7",7,"7"
"17969",600,6545.975,6661,6754.025,"Set7_thinned_7",7,"7"
"17970",604,6558.95,6669,6768,"Set7_thinned_7",7,"7"
"17971",608,6571.925,6679,6776.025,"Set7_thinned_7",7,"7"
"17972",612,6582,6689,6786.05,"Set7_thinned_7",7,"7"
"17973",616,6590,6699,6795,"Set7_thinned_7",7,"7"
"17974",620,6600,6707.5,6804,"Set7_thinned_7",7,"7"
"17975",624,6609.975,6718,6815.075,"Set7_thinned_7",7,"7"
"17976",628,6618.95,6730,6827,"Set7_thinned_7",7,"7"
"17977",632,6628.975,6739,6842.025,"Set7_thinned_7",7,"7"
"17978",636,6637,6749,6850.075,"Set7_thinned_7",7,"7"
"17979",640,6645.975,6759,6862.05,"Set7_thinned_7",7,"7"
"17980",644,6671.925,6778,6878.025,"Set7_thinned_7",7,"7"
"17981",648,6749.975,6833,6921,"Set7_thinned_7",7,"7"
"17982",652,6766,6850,6930.025,"Set7_thinned_7",7,"7"
"17983",656,6769,6854,6931.025,"Set7_thinned_7",7,"7"
"17984",660,6774.975,6857,6933.05,"Set7_thinned_7",7,"7"
"17985",664,6778,6860,6934.025,"Set7_thinned_7",7,"7"
"17986",668,6783.975,6863,6936,"Set7_thinned_7",7,"7"
"17987",672,6788,6866,6937,"Set7_thinned_7",7,"7"
"17988",676,6790.975,6869,6939.025,"Set7_thinned_7",7,"7"
"17989",680,6795.95,6872,6942,"Set7_thinned_7",7,"7"
"17990",684,6798,6875,6943,"Set7_thinned_7",7,"7"
"17991",688,6800.975,6878.5,6946,"Set7_thinned_7",7,"7"
"17992",692,6804.95,6881.5,6948.05,"Set7_thinned_7",7,"7"
"17993",696,6806.95,6885,6951.025,"Set7_thinned_7",7,"7"
"17994",700,6807.925,6888,6953,"Set7_thinned_7",7,"7"
"17995",704,6808.9,6890,6955,"Set7_thinned_7",7,"7"
"17996",708,6808.975,6893,6956.025,"Set7_thinned_7",7,"7"
"17997",712,6811.95,6896,6959,"Set7_thinned_7",7,"7"
"17998",716,6817,6899,6961,"Set7_thinned_7",7,"7"
"17999",720,6821,6902,6964,"Set7_thinned_7",7,"7"
"18000",724,6825.975,6905,6966.025,"Set7_thinned_7",7,"7"
"18001",728,6829,6908,6969,"Set7_thinned_7",7,"7"
"18002",732,6832,6911,6971,"Set7_thinned_7",7,"7"
"18003",736,6835.95,6914,6973,"Set7_thinned_7",7,"7"
"18004",740,6838.975,6918,6976.025,"Set7_thinned_7",7,"7"
"18005",744,6842.975,6921.5,6979,"Set7_thinned_7",7,"7"
"18006",748,6847,6925,6982,"Set7_thinned_7",7,"7"
"18007",752,6864,6942,7004.025,"Set7_thinned_7",7,"7"
"18008",756,6883.975,6962,7030,"Set7_thinned_7",7,"7"
"18009",760,6900.975,6981,7057.025,"Set7_thinned_7",7,"7"
"18010",764,6917.975,7001,7088.025,"Set7_thinned_7",7,"7"
"18011",768,6931.975,7019,7119.05,"Set7_thinned_7",7,"7"
"18012",772,6940.975,7027,7128.075,"Set7_thinned_7",7,"7"
"18013",776,6945,7033,7139.025,"Set7_thinned_7",7,"7"
"18014",780,6951,7039,7142.1,"Set7_thinned_7",7,"7"
"18015",784,6957,7045,7145.125,"Set7_thinned_7",7,"7"
"18016",788,6960.975,7050,7153.025,"Set7_thinned_7",7,"7"
"18017",792,6965,7055,7158,"Set7_thinned_7",7,"7"
"18018",796,6969,7060,7164.025,"Set7_thinned_7",7,"7"
"18019",800,6974,7066,7168.05,"Set7_thinned_7",7,"7"
"18020",804,6978,7071,7175.025,"Set7_thinned_7",7,"7"
"18021",808,6984.975,7076,7180,"Set7_thinned_7",7,"7"
"18022",812,6988.975,7081,7186,"Set7_thinned_7",7,"7"
"18023",816,6993,7086,7190.05,"Set7_thinned_7",7,"7"
"18024",820,6997.95,7091.5,7193.1,"Set7_thinned_7",7,"7"
"18025",824,7002.975,7096,7197.1,"Set7_thinned_7",7,"7"
"18026",828,7006,7101,7204,"Set7_thinned_7",7,"7"
"18027",832,7011,7106,7210,"Set7_thinned_7",7,"7"
"18028",836,7017.95,7111,7214,"Set7_thinned_7",7,"7"
"18029",840,7025,7117,7221,"Set7_thinned_7",7,"7"
"18030",844,7031,7124,7227,"Set7_thinned_7",7,"7"
"18031",848,7139.975,7219,7277,"Set7_thinned_7",7,"7"
"18032",852,7198.95,7295,7338,"Set7_thinned_7",7,"7"
"18033",856,7232,7316,7366.05,"Set7_thinned_7",7,"7"
"18034",860,7264,7336,7387.025,"Set7_thinned_7",7,"7"
"18035",864,7292.975,7354,7407.05,"Set7_thinned_7",7,"7"
"18036",868,7316.975,7374,7438.025,"Set7_thinned_7",7,"7"
"18037",872,7341,7396,7468,"Set7_thinned_7",7,"7"
"18038",876,7357,7412,7514.05,"Set7_thinned_7",7,"7"
"18039",880,7372.975,7429,7545.05,"Set7_thinned_7",7,"7"
"18040",884,7386,7445,7559.025,"Set7_thinned_7",7,"7"
"18041",888,7395,7460,7571.125,"Set7_thinned_7",7,"7"
"18042",892,7404,7475,7590,"Set7_thinned_7",7,"7"
"18043",896,7411.95,7491,7601,"Set7_thinned_7",7,"7"
"18044",900,7418,7507,7608,"Set7_thinned_7",7,"7"
"18045",904,7428.95,7523,7620,"Set7_thinned_7",7,"7"
"18046",908,7437.975,7538,7627.05,"Set7_thinned_7",7,"7"
"18047",912,7447,7553,7636.025,"Set7_thinned_7",7,"7"
"18048",916,7457.95,7569,7645,"Set7_thinned_7",7,"7"
"18049",920,7463.925,7585,7652.05,"Set7_thinned_7",7,"7"
"18050",924,7477.925,7600,7663,"Set7_thinned_7",7,"7"
"18051",928,7499,7614,7678,"Set7_thinned_7",7,"7"
"18052",932,7525.9,7630,7690.025,"Set7_thinned_7",7,"7"
"18053",936,7579.95,7649.5,7707.025,"Set7_thinned_7",7,"7"
"18054",940,7599.975,7663.5,7722.025,"Set7_thinned_7",7,"7"
"18055",944,7603,7669,7725.025,"Set7_thinned_7",7,"7"
"18056",948,7606,7672,7727.025,"Set7_thinned_7",7,"7"
"18057",952,7610,7673.5,7728.025,"Set7_thinned_7",7,"7"
"18058",956,7614,7677,7731,"Set7_thinned_7",7,"7"
"18059",960,7618.975,7679,7734,"Set7_thinned_7",7,"7"
"18060",964,7622,7681,7738.025,"Set7_thinned_7",7,"7"
"18061",968,7625.975,7683,7740.025,"Set7_thinned_7",7,"7"
"18062",972,7627.975,7685,7744.025,"Set7_thinned_7",7,"7"
"18063",976,7631,7687,7746.025,"Set7_thinned_7",7,"7"
"18064",980,7632.975,7689,7748.025,"Set7_thinned_7",7,"7"
"18065",984,7634.975,7691,7749.025,"Set7_thinned_7",7,"7"
"18066",988,7638.975,7693,7752,"Set7_thinned_7",7,"7"
"18067",992,7640,7695,7754.025,"Set7_thinned_7",7,"7"
"18068",996,7641.975,7698,7756,"Set7_thinned_7",7,"7"
"18069",1000,7644,7700,7758,"Set7_thinned_7",7,"7"
"18070",1004,7648.975,7702,7760,"Set7_thinned_7",7,"7"
"18071",1008,7651,7704,7762,"Set7_thinned_7",7,"7"
"18072",1012,7652.975,7707,7766,"Set7_thinned_7",7,"7"
"18073",1016,7654,7709,7767.025,"Set7_thinned_7",7,"7"
"18074",1020,7657,7712,7770,"Set7_thinned_7",7,"7"
"18075",1024,7660,7714,7772.025,"Set7_thinned_7",7,"7"
"18076",1028,7661.975,7717,7774.025,"Set7_thinned_7",7,"7"
"18077",1032,7665,7719,7777,"Set7_thinned_7",7,"7"
"18078",1036,7668.975,7722,7779.025,"Set7_thinned_7",7,"7"
"18079",1040,7671,7725,7783,"Set7_thinned_7",7,"7"
"18080",1044,7676,7729,7788,"Set7_thinned_7",7,"7"
"18081",1048,7687,7739,7801.05,"Set7_thinned_7",7,"7"
"18082",1052,7704,7754,7819.075,"Set7_thinned_7",7,"7"
"18083",1056,7721,7770,7838.025,"Set7_thinned_7",7,"7"
"18084",1060,7731.975,7785,7850.05,"Set7_thinned_7",7,"7"
"18085",1064,7742,7799,7863.05,"Set7_thinned_7",7,"7"
"18086",1068,7753.975,7814,7876,"Set7_thinned_7",7,"7"
"18087",1072,7766,7829,7892,"Set7_thinned_7",7,"7"
"18088",1076,7777.975,7843,7910,"Set7_thinned_7",7,"7"
"18089",1080,7792.975,7857,7929,"Set7_thinned_7",7,"7"
"18090",1084,7802,7866,7942,"Set7_thinned_7",7,"7"
"18091",1088,7811,7874.5,7951,"Set7_thinned_7",7,"7"
"18092",1092,7821,7883,7958,"Set7_thinned_7",7,"7"
"18093",1096,7830,7891,7965.025,"Set7_thinned_7",7,"7"
"18094",1100,7837,7900,7971,"Set7_thinned_7",7,"7"
"18095",1104,7844,7908,7974.025,"Set7_thinned_7",7,"7"
"18096",1108,7850.975,7915,7977.025,"Set7_thinned_7",7,"7"
"18097",1112,7857.95,7923,7982,"Set7_thinned_7",7,"7"
"18098",1116,7861.975,7930,7985.025,"Set7_thinned_7",7,"7"
"18099",1120,7869.975,7938,7990.025,"Set7_thinned_7",7,"7"
"18100",1124,7876.975,7946,7995,"Set7_thinned_7",7,"7"
"18101",1128,7883,7953,7997.025,"Set7_thinned_7",7,"7"
"18102",1132,7887.975,7961,8001,"Set7_thinned_7",7,"7"
"18103",1136,7896.95,7969.5,8007,"Set7_thinned_7",7,"7"
"18104",1140,7911,7978,8013,"Set7_thinned_7",7,"7"
"18105",1144,7939,7988,8027.025,"Set7_thinned_7",7,"7"
"18106",1148,7948,8004,8197.05,"Set7_thinned_7",7,"7"
"18107",1152,7953,8013,8266.125,"Set7_thinned_7",7,"7"
"18108",1156,7955,8020,8327.025,"Set7_thinned_7",7,"7"
"18109",1160,7958,8027,8366.075,"Set7_thinned_7",7,"7"
"18110",1164,7960,8035,8386.325,"Set7_thinned_7",7,"7"
"18111",1168,7963,8042,8442.025,"Set7_thinned_7",7,"7"
"18112",1172,7965,8052,8505.175,"Set7_thinned_7",7,"7"
"18113",1176,7968,8060.5,8523.375,"Set7_thinned_7",7,"7"
"18114",1180,7970,8069,8545.4,"Set7_thinned_7",7,"7"
"18115",1184,7972,8076.5,8598.425,"Set7_thinned_7",7,"7"
"18116",1188,7974,8085.5,8626.2,"Set7_thinned_7",7,"7"
"18117",1192,7976.975,8094,8674.375,"Set7_thinned_7",7,"7"
"18118",1196,7978.975,8103,8704.075,"Set7_thinned_7",7,"7"
"18119",1200,7980,8112,8740.075,"Set7_thinned_7",7,"7"
"18120",1204,7981.975,8122,8764.05,"Set7_thinned_7",7,"7"
"18121",0,-69,-68,-67,"Set7_thinned_8",8,"7"
"18122",4,-56,-36.5,38.05,"Set7_thinned_8",8,"7"
"18123",8,-43.025,-5,78.025,"Set7_thinned_8",8,"7"
"18124",12,-31,26,118,"Set7_thinned_8",8,"7"
"18125",16,-17.025,55,159.05,"Set7_thinned_8",8,"7"
"18126",20,1.975,85.5,207,"Set7_thinned_8",8,"7"
"18127",24,24,117,255,"Set7_thinned_8",8,"7"
"18128",28,55,154,300.025,"Set7_thinned_8",8,"7"
"18129",32,83.975,188,338.025,"Set7_thinned_8",8,"7"
"18130",36,108,219.5,363.025,"Set7_thinned_8",8,"7"
"18131",40,129.975,251,382.025,"Set7_thinned_8",8,"7"
"18132",44,152,281,398.025,"Set7_thinned_8",8,"7"
"18133",48,166,310,416.05,"Set7_thinned_8",8,"7"
"18134",52,182.975,340.5,431.05,"Set7_thinned_8",8,"7"
"18135",56,207.95,371,444.025,"Set7_thinned_8",8,"7"
"18136",60,236.925,404,460,"Set7_thinned_8",8,"7"
"18137",64,285.925,436,477,"Set7_thinned_8",8,"7"
"18138",68,327,468,502,"Set7_thinned_8",8,"7"
"18139",72,470.95,668,967.025,"Set7_thinned_8",8,"7"
"18140",76,562,952.5,1555,"Set7_thinned_8",8,"7"
"18141",80,728.825,1118,1680,"Set7_thinned_8",8,"7"
"18142",84,883.875,1251,1731.05,"Set7_thinned_8",8,"7"
"18143",88,1013.925,1382.5,1767.025,"Set7_thinned_8",8,"7"
"18144",92,1151.1,1506,1808.1,"Set7_thinned_8",8,"7"
"18145",96,1268.45,1631,1850.075,"Set7_thinned_8",8,"7"
"18146",100,1389.95,1765,1890,"Set7_thinned_8",8,"7"
"18147",104,1778.975,1895,1971.025,"Set7_thinned_8",8,"7"
"18148",108,1930,2039,2498.1,"Set7_thinned_8",8,"7"
"18149",112,2008.975,2179,2770.225,"Set7_thinned_8",8,"7"
"18150",116,2074.925,2321,2885.075,"Set7_thinned_8",8,"7"
"18151",120,2148.975,2462,2969.65,"Set7_thinned_8",8,"7"
"18152",124,2215.975,2605,3034.325,"Set7_thinned_8",8,"7"
"18153",128,2279.9,2748,3103.075,"Set7_thinned_8",8,"7"
"18154",132,2357.975,2890,3164.075,"Set7_thinned_8",8,"7"
"18155",136,2444.925,3033,3227.1,"Set7_thinned_8",8,"7"
"18156",140,2588.825,3171,3290.025,"Set7_thinned_8",8,"7"
"18157",144,3150.975,3315,3402,"Set7_thinned_8",8,"7"
"18158",148,3332,3540.5,3817.05,"Set7_thinned_8",8,"7"
"18159",152,3392,3597,3865.05,"Set7_thinned_8",8,"7"
"18160",156,3437.975,3633.5,3883.025,"Set7_thinned_8",8,"7"
"18161",160,3483.975,3672,3899.05,"Set7_thinned_8",8,"7"
"18162",164,3517.95,3707.5,3918,"Set7_thinned_8",8,"7"
"18163",168,3540,3741,3932,"Set7_thinned_8",8,"7"
"18164",172,3576.9,3776,3945.125,"Set7_thinned_8",8,"7"
"18165",176,3600.9,3810,3960.025,"Set7_thinned_8",8,"7"
"18166",180,3633.95,3845,3978.025,"Set7_thinned_8",8,"7"
"18167",184,3664.975,3878,3998,"Set7_thinned_8",8,"7"
"18168",188,3708.625,3911,4018,"Set7_thinned_8",8,"7"
"18169",192,3782.825,3946,4041.05,"Set7_thinned_8",8,"7"
"18170",196,3890.975,3983,4074,"Set7_thinned_8",8,"7"
"18171",200,3916.975,4002,4095.05,"Set7_thinned_8",8,"7"
"18172",204,3933,4016,4121.075,"Set7_thinned_8",8,"7"
"18173",208,3943,4029,4131,"Set7_thinned_8",8,"7"
"18174",212,3952,4042,4141,"Set7_thinned_8",8,"7"
"18175",216,3960,4053,4151.05,"Set7_thinned_8",8,"7"
"18176",220,3968.975,4062,4160.025,"Set7_thinned_8",8,"7"
"18177",224,3977,4073,4168.05,"Set7_thinned_8",8,"7"
"18178",228,3985.975,4083,4175.025,"Set7_thinned_8",8,"7"
"18179",232,3992,4094,4186,"Set7_thinned_8",8,"7"
"18180",236,3998,4103.5,4194.025,"Set7_thinned_8",8,"7"
"18181",240,4002.975,4113,4201.025,"Set7_thinned_8",8,"7"
"18182",244,4013.975,4122,4213.05,"Set7_thinned_8",8,"7"
"18183",248,4023,4132.5,4223.05,"Set7_thinned_8",8,"7"
"18184",252,4042.95,4145,4234,"Set7_thinned_8",8,"7"
"18185",256,4080.975,4156,4247.025,"Set7_thinned_8",8,"7"
"18186",260,4115,4207,4429,"Set7_thinned_8",8,"7"
"18187",264,4140.975,4244,4539.3,"Set7_thinned_8",8,"7"
"18188",268,4161.975,4275,4596.125,"Set7_thinned_8",8,"7"
"18189",272,4182,4309.5,4627,"Set7_thinned_8",8,"7"
"18190",276,4195,4345.5,4659.075,"Set7_thinned_8",8,"7"
"18191",280,4210.95,4382,4684,"Set7_thinned_8",8,"7"
"18192",284,4227.975,4416,4713.15,"Set7_thinned_8",8,"7"
"18193",288,4245.975,4452,4732,"Set7_thinned_8",8,"7"
"18194",292,4264.95,4488,4747.05,"Set7_thinned_8",8,"7"
"18195",296,4281.975,4524,4763.05,"Set7_thinned_8",8,"7"
"18196",300,4297.975,4560,4779.15,"Set7_thinned_8",8,"7"
"18197",304,4312.95,4594.5,4797.025,"Set7_thinned_8",8,"7"
"18198",308,4333,4629,4810.05,"Set7_thinned_8",8,"7"
"18199",312,4354.95,4664,4824.025,"Set7_thinned_8",8,"7"
"18200",316,4376.85,4699,4834.025,"Set7_thinned_8",8,"7"
"18201",320,4423.9,4736,4853.075,"Set7_thinned_8",8,"7"
"18202",324,4441.95,4771,4878.025,"Set7_thinned_8",8,"7"
"18203",328,4523.675,4806,4908,"Set7_thinned_8",8,"7"
"18204",332,4646.9,4840,4939.025,"Set7_thinned_8",8,"7"
"18205",336,4863,4901,5042.025,"Set7_thinned_8",8,"7"
"18206",340,4904.975,4978,5162,"Set7_thinned_8",8,"7"
"18207",344,4943.9,5056,5219.075,"Set7_thinned_8",8,"7"
"18208",348,4988.95,5133,5258.025,"Set7_thinned_8",8,"7"
"18209",352,5039.975,5207,5299.025,"Set7_thinned_8",8,"7"
"18210",356,5098.925,5281,5354.025,"Set7_thinned_8",8,"7"
"18211",360,5261.875,5355,5434,"Set7_thinned_8",8,"7"
"18212",364,5335,5402,5505.025,"Set7_thinned_8",8,"7"
"18213",368,5359.95,5425,5536,"Set7_thinned_8",8,"7"
"18214",372,5378.975,5447,5553.025,"Set7_thinned_8",8,"7"
"18215",376,5391.975,5467,5567.05,"Set7_thinned_8",8,"7"
"18216",380,5406.9,5487,5577.05,"Set7_thinned_8",8,"7"
"18217",384,5417.975,5506,5586,"Set7_thinned_8",8,"7"
"18218",388,5430.975,5526.5,5602,"Set7_thinned_8",8,"7"
"18219",392,5444,5547,5613,"Set7_thinned_8",8,"7"
"18220",396,5461,5568,5635.025,"Set7_thinned_8",8,"7"
"18221",400,5480.975,5587,5661,"Set7_thinned_8",8,"7"
"18222",404,5529,5607,5684.025,"Set7_thinned_8",8,"7"
