"","depth","age_lwr_2sd","age_upr_2sd","mid_age","sample_elev","RWL","IR","IR_uncertainty_2sd","levelling_uncertainty_dumpy","levelling_uncertainty_GPS","core_uncertainty_russian","nonvertical_uncertainty","PDL","PDL sd","RSL","RSL_uncertainty_up","RSL_uncertainty_down","RSL_lwr_2sd","RSL_upr_2sd","paleotide_corr_RWL","paleotide_corr_IR","correctedRSL","corrRSL_uncertainty_up","corrRSL_uncertainty_down","corrRSL_lwr_2sd","corrRSL_upr_2sd"
"224",8.92,7366.95,7552.025,7459.4875,-8.96031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1784,0.0448140290667388,0.00546251159709344,-8.9424720468994,0.332167840781961,0.280194422588584,-9.22266646948799,-8.61030420611744,-0.00914425023658949,0.491715334232403,-8.90635992466646,0.366185620432609,0.319789537995874,-9.22614946266234,-8.54017430423385
"225",8.96,7374,7562.05,7468.025,-9.00031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1792,0.0445431676342757,0.00545583124189951,-8.98274290833187,0.332597749084562,0.280193901960976,-9.26293681029284,-8.65014515924731,-0.00914425023658949,0.491715334232403,-8.94663078609893,0.366575635930678,0.31978908183048,-9.26641986792941,-8.58005515016825
"226",9,7380,7576.075,7478.0375,-9.04031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.18,0.0442669466155383,0.00545010798276238,-9.0230191293506,0.333029087357323,0.280193456429753,-9.30321258578036,-8.68999004199328,-0.00914425023658949,0.491715334232403,-8.98690700711766,0.366967038285342,0.319788691463466,-9.30669569858113,-8.61993996883232
"227",9.04,7389.975,7587.05,7488.5125,-9.08031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1808,0.043994710888578,0.00543808278597101,-9.06329136507756,0.333461376017531,0.280192521840796,-9.34348388691836,-8.72982998906003,-0.00914425023658949,0.491715334232403,-9.02717924284462,0.367359392771397,0.319787872592707,-9.34696711543733,-8.65981985007323
"228",9.08,7396.975,7595.05,7496.0125,-9.12031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1816,0.0437059687951445,0.00541094621492283,-9.103580107171,0.333894042584949,0.280190420381782,-9.38377052755278,-8.76968606458605,-0.00914425023658949,0.491715334232403,-9.06746798493806,0.367752179919554,0.319786031332802,-9.38725401627086,-8.6997158050185
"229",9.12,7402.975,7601,7501.9875,-9.16031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1824,0.0434083656666047,0.00539511816327114,-9.14387771029954,0.334328801508245,0.280189199502656,-9.42406690980219,-8.80954890879129,-0.00914425023658949,0.491715334232403,-9.1077655880666,0.368146956635259,0.319784961622343,-9.42755054968894,-8.73961863143134
"230",9.16,7412,7607.025,7509.5125,-9.20031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1832,0.0431175007301972,0.00538073389141309,-9.18416857523595,0.334765003408059,0.280188093085337,-9.46435666832128,-8.84940357182789,-0.00914425023658949,0.491715334232403,-9.148056453003,0.368543134067997,0.31978399220202,-9.46784044520502,-8.77951331893501
"231",9.2,7421,7613.05,7517.025,-9.24031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.184,0.0428108487432534,0.00535782982833285,-9.22447522722289,0.335202004289703,0.280186337425354,-9.50466156464824,-8.88927322293319,-0.00914425023658949,0.491715334232403,-9.18836310498995,0.368940127719524,0.319782453930322,-9.50814555892027,-8.81942297727042
"232",9.24,7423.975,7618,7520.9875,-9.28031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1848,0.0425145328754698,0.00533793705362405,-9.26477154309067,0.335640540766324,0.280184818657097,-9.54495636174777,-8.92913100232435,-0.00914425023658949,0.491715334232403,-9.22865942085773,0.369338607199105,0.31978112321989,-9.54844054407762,-8.85932081365863
"233",9.28,7429.975,7624,7526.9875,-9.32031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1856,0.0422004277990625,0.00531284594190982,-9.30508564816708,0.336080085167161,0.280182911052702,-9.58526855921978,-8.96900556299992,-0.00914425023658949,0.491715334232403,-9.26897352593414,0.369738093530854,0.319779451822394,-9.58875297775653,-8.89923543240328
"234",9.32,7441,7630,7535.5,-9.36031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1864,0.0418860018103234,0.00529662687111337,-9.34540007415582,0.33652152285226,0.280181682739618,-9.62558175689544,-9.00887855130356,-0.00914425023658949,0.491715334232403,-9.30928795192288,0.370139391992622,0.31977837560515,-9.62906632752803,-8.93914855993025
"235",9.36,7449.975,7636,7542.9875,-9.40031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1872,0.0415794707654818,0.00528613195161118,-9.38570660520066,0.336964643667546,0.280180889930052,-9.66588749513071,-9.04874196153311,-0.00914425023658949,0.491715334232403,-9.34959448296772,0.370542312352935,0.319777680965793,-9.66937216393351,-8.97905217061478
"236",9.4,7472.975,7645.025,7559,-9.44031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.188,0.0412491846677007,0.00527370648963108,-9.42603689129844,0.337408959926247,0.280179953313066,-9.70621684461151,-9.0886279313722,-0.00914425023658949,0.491715334232403,-9.3899247690655,0.370946411763716,0.31977686032666,-9.70970162939216,-9.01897835730179
"237",9.44,7485,7647,7566,-9.48031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1888,0.0409152215331259,0.00524888466957274,-9.46637085443302,0.337853816730039,0.280178088863235,-9.74654894329625,-9.12851703770298,-0.00914425023658949,0.491715334232403,-9.43025873220008,0.371351094842763,0.319775226746724,-9.7500339589468,-9.05890763735731
"238",9.48,7490.975,7649,7569.9875,-9.52031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1896,0.0405658708486846,0.00522639894294565,-9.50672020511746,0.338300131985786,0.280176407467866,-9.78689661258533,-9.16842007313167,-0.00914425023658949,0.491715334232403,-9.47060808288452,0.371757196922217,0.319773753556267,-9.79038183644079,-9.0988508859623
"239",9.52,7494,7651,7572.5,-9.56031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1904,0.0402255927122539,0.00520777924662922,-9.54706048325389,0.338747992136755,0.28017502061512,-9.82723550386901,-9.20831249111713,-0.00914425023658949,0.491715334232403,-9.51094836102095,0.372164797285487,0.319772538437164,-9.83072089945811,-9.13878356373546
"240",9.56,7500,7652.025,7576.0125,-9.60031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1912,0.0398756989703533,0.00518750931340388,-9.58741037699579,0.339197050885563,0.280173516466962,-9.86758389346275,-9.24821332611023,-0.00914425023658949,0.491715334232403,-9.55129825476285,0.372573581311568,0.319771220548891,-9.87106947531174,-9.17872467345128
"241",9.6,7509,7655,7582,-9.64031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.192,0.0395224096013528,0.00516024717656611,-9.62776366636479,0.339646979850623,0.280171502693707,-9.9079351690585,-9.28811668651417,-0.00914425023658949,0.491715334232403,-9.59165154413185,0.372983250406119,0.319769456145383,-9.91142100027723,-9.21866829372573
"242",9.64,7517.95,7656.025,7586.9875,-9.68031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1928,0.0391545849740264,0.00514008183213879,-9.66813149099212,0.340098632874231,0.280170019957384,-9.9483015109495,-9.32803285811789,-0.00914425023658949,0.491715334232403,-9.63201936875918,0.37339458250594,0.319768157021279,-9.95178752578046,-9.25862478625324
"243",9.68,7522.975,7658,7590.4875,-9.72031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1936,0.0387856862916775,0.00510536956172658,-9.70850038967447,0.340550697417292,0.280167481181175,-9.98866787085564,-9.36794969225717,-0.00914425023658949,0.491715334232403,-9.67238826744152,0.373806382601031,0.319765932633963,-9.99215420007549,-9.29858188484049
"244",9.72,7527,7659,7593,-9.76031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1944,0.0384087222625793,0.005074552722371,-9.74887735370356,0.341004285397244,0.2801652417044,-10.029042595408,-9.40787306830632,-0.00914425023658949,0.491715334232403,-9.71276523147062,0.374219663862215,0.319763970486278,-10.0325292019569,-9.33854556760841
"245",9.76,7532.975,7660.025,7596.5,-9.80031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1952,0.0380220921341801,0.00504111173661916,-9.78926398383196,0.341459001269729,0.280162826849175,-10.0694268106811,-9.44780498256223,-0.00914425023658949,0.491715334232403,-9.75315186159902,0.374634066403451,0.319761854682489,-10.0729137162815,-9.37851779519557
"246",9.8,7540,7663,7601.5,-9.84031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.196,0.0376390000262584,0.00501709388341148,-9.82964707593989,0.341915549868819,0.28016110230026,-10.1098081782401,-9.48773152607107,-0.00914425023658949,0.491715334232403,-9.79353495370694,0.375050233174119,0.31976034370128,-10.1132952974082,-9.41848472053283
"247",9.84,7546,7664,7605,-9.88031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1968,0.0372526404759748,0.00498295072832762,-9.87003343549017,0.342372775655134,0.280158664884384,-10.1501921003746,-9.52766065983503,-0.00914425023658949,0.491715334232403,-9.83392131325723,0.375467111304925,0.319758208138063,-10.1536795213953,-9.4584542019523
"248",9.88,7554.975,7665.025,7610,-9.92031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1976,0.0368558427289926,0.00495855103040247,-9.91043023323715,0.342831835206769,0.28015693322001,-10.1905871664572,-9.56759839803038,-0.00914425023658949,0.491715334232403,-9.87431811100421,0.375885755773088,0.319756690927814,-10.194074801932,-9.49843235523112
"249",9.92,7564,7667,7615.5,-9.96031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1984,0.036441286070892,0.00491905831555316,-9.95084478989525,0.34329128572803,0.280154148384071,-10.2309989382793,-9.60755350416722,-0.00914425023658949,0.491715334232403,-9.91473266766231,0.376304851176102,0.31975425097826,-10.2344869186406,-9.53842781648621
"250",9.96,7573.95,7670,7621.975,-10.0003182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1992,0.036032469272076,0.00487490497086937,-9.99125360669407,0.343751737612854,0.280151061236356,-10.2714046679304,-9.64750186908121,-0.00914425023658949,0.491715334232403,-9.95514148446113,0.376724954408015,0.319751546163144,-10.2748930306243,-9.57841653005311
"251",10,7580.95,7672,7626.475,-10.0403182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2,0.0356173833028623,0.00484217368650277,-10.0316686926633,0.344214097477134,0.280148790648822,-10.3118174833121,-9.68745459518615,-0.00914425023658949,0.491715334232403,-9.99555657043034,0.377146893217831,0.319749556784465,-10.3153061272148,-9.61840967721251
"252",10.04,7593.975,7684,7638.9875,-10.0803182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2008,0.0351854151951321,0.00480817872990504,-10.072100660771,0.344677635840725,0.280146448574226,-10.3522471093452,-9.72742302493029,-0.00914425023658949,0.491715334232403,-10.0359885385381,0.377570002530148,0.319747504776215,-10.3557360433143,-9.65841853600792
"253",10.08,7605.975,7698,7651.9875,-10.1203182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2016,0.0347546953590851,0.00478290126369548,-10.1125313806071,0.345142902137578,0.280144717772707,-10.3926760983798,-9.76738847846948,-0.00914425023658949,0.491715334232403,-10.0764192583741,0.377994784432026,0.319745988337327,-10.3961652467114,-9.69842447394209
"254",10.12,7610,7710,7660,-10.1603182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2024,0.0343239885956036,0.00475717830453192,-10.1529620873705,0.345609376753064,0.280142965822169,-10.4331050531927,-9.80735271061747,-0.00914425023658949,0.491715334232403,-10.1168499651376,0.378420765103483,0.319744453370978,-10.4365944185086,-9.73842920003411
"255",10.16,7617,7719.025,7668.0125,-10.2003182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2032,0.0338680967858556,0.00471600893565387,-10.1934179791803,0.346076236224161,0.28014018147899,-10.4735581606593,-9.84734174295613,-0.00914425023658949,0.491715334232403,-10.1573058569473,0.378847192732038,0.319742013881419,-10.4770478708288,-9.77845866421531
"256",10.2,7622,7725.025,7673.5125,-10.2403182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.204,0.0334092538255044,0.00468249972264345,-10.2338768221406,0.346544746796957,0.280137933048288,-10.5140147551889,-9.88733207534368,-0.00914425023658949,0.491715334232403,-10.1977646999077,0.379275224203257,0.319740043933241,-10.5175047438409,-9.81848947570444
"257",10.24,7627.975,7733.025,7680.5,-10.2803182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2048,0.0329422048601723,0.00464072671486165,-10.274343871106,0.347014039623363,0.2801351525527,-10.5544790236587,-9.92732983148261,-0.00914425023658949,0.491715334232403,-10.238231748873,0.379704066158883,0.319737607824899,-10.5579693566979,-9.85852768271415
"258",10.28,7635.975,7743,7689.4875,-10.3203182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2056,0.0324801660055315,0.00460579742610405,-10.3148059099606,0.347484923122828,0.280132846695417,-10.594938756656,-9.96732098683778,-0.00914425023658949,0.491715334232403,-10.2786937877277,0.380134457737709,0.319735587571265,-10.5984293752989,-9.89855932998996
"259",10.32,7642,7752,7697,-10.3603182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2064,0.0320029730689935,0.00457633740432008,-10.3552831028972,0.347957310275426,0.280130915420111,-10.6354140183173,-10.0073257926217,-0.00914425023658949,0.491715334232403,-10.3191709806642,0.380566320023164,0.319733895506832,-10.638904876171,-9.93860466064104
"260",10.36,7649.95,7760.025,7704.9875,-10.4003182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2072,0.0315253111937751,0.00454626120491374,-10.3957607647724,0.348430871596835,0.280128956521331,-10.6758897212937,-10.0473298931755,-0.00914425023658949,0.491715334232403,-10.3596486425394,0.380999352287631,0.319732179243182,-10.6793808217826,-9.97864929025179
"261",10.4,7654.975,7767,7710.9875,-10.4403182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.208,0.0310333315882145,0.00449865926904826,-10.4362527443779,0.348904729201014,0.280125882522184,-10.7163786269001,-10.0873480151769,-0.00914425023658949,0.491715334232403,-10.400140622145,0.381432751898283,0.319729486004492,-10.7198701081495,-10.0187078702467
"262",10.44,7665,7774,7719.5,-10.4803182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2088,0.0305404173927163,0.00446530149324475,-10.4767456585734,0.349380528918912,0.280123747632469,-10.7568694062059,-10.1273651296545,-0.00914425023658949,0.491715334232403,-10.4406335363405,0.381868024518319,0.319727615556622,-10.7603611518971,-10.0587655118222
"263",10.48,7680.975,7794,7737.4875,-10.5203182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2096,0.0300341024997659,0.00440861008819772,-10.5172519734664,0.349856344360933,0.28012015580746,-10.7973721292738,-10.1673956291054,-0.00914425023658949,0.491715334232403,-10.4811398512334,0.382303408108612,0.319724468646771,-10.8008643198802,-10.0988364431248
"264",10.52,7691,7819.025,7755.0125,-10.5603182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2104,0.0295203419478434,0.00436490137867213,-10.5577657340183,0.35033402314668,0.28011741783427,-10.8378831518526,-10.2074317108716,0.0269678719963519,0.383090372199337,-10.5577657340183,0.35033402314668,0.28011741783427,-10.8378831518526,-10.2074317108716
"265",10.56,7699,7832.025,7765.5125,-10.6003182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2112,0.0289963450552409,0.00431386223399491,-10.5982897309109,0.350812536759239,0.280114255166445,-10.8784039860773,-10.2474771941517,0.0269678719963519,0.383090372199337,-10.5982897309109,0.350812536759239,0.280114255166445,-10.8784039860773,-10.2474771941517
"266",10.6,7707,7841.05,7774.025,-10.6403182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.212,0.0284571608387204,0.00426013365483775,-10.6388289151274,0.351292119571426,0.280110965999164,-10.9189398811266,-10.287536795556,0.0269678719963519,0.383090372199337,-10.6388289151274,0.351292119571426,0.280110965999164,-10.9189398811266,-10.287536795556
"267",10.64,7714.975,7856.05,7785.5125,-10.6803182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2128,0.0278985294956079,0.00419730209144541,-10.6793875464705,0.351772465803315,0.280107171806336,-10.9594947182769,-10.3276150806672,0.0269678719963519,0.383090372199337,-10.6793875464705,0.351772465803315,0.280107171806336,-10.9594947182769,-10.3276150806672
"268",10.68,7719.975,7867.025,7793.5,-10.7203182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2136,0.0273163163912906,0.00412898716066,-10.7199697595749,0.352253761453087,0.280103110403737,-11.0000728699786,-10.3677159981218,0.0269678719963519,0.383090372199337,-10.7199697595749,0.352253761453087,0.280103110403737,-11.0000728699786,-10.3677159981218
"269",10.72,7732,7883.05,7807.525,-10.7603182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2144,0.0267380689991318,0.00406869013934772,-10.760548006967,0.352736637274549,0.280099580998895,-11.0406475879659,-10.4078113696925,0.0269678719963519,0.383090372199337,-10.760548006967,0.352736637274549,0.280099580998895,-11.0406475879659,-10.4078113696925
"270",10.76,7746.975,7898.025,7822.5,-10.8003182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2152,0.0261639649997628,0.0040059115572566,-10.8011221109664,0.353220593436417,0.280095961462451,-11.0812180724288,-10.44790151753,0.0269678719963519,0.383090372199337,-10.8011221109664,0.353220593436417,0.280095961462451,-11.0812180724288,-10.44790151753
"271",10.8,7768,7922,7845,-10.8403182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.216,0.0255677492920815,0.00394976493950935,-10.8417183266741,0.353706037395838,0.280092771935061,-11.1218110986091,-10.4880122892782,0.0269678719963519,0.383090372199337,-10.8417183266741,0.353706037395838,0.280092771935061,-11.1218110986091,-10.4880122892782
"272",10.84,7783.975,7928,7855.9875,-10.8803182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2168,0.0249632203551983,0.00387900829576338,-10.8823228556109,0.354192017328724,0.280088816519673,-11.1624116721306,-10.5281308382822,0.0269678719963519,0.383090372199337,-10.8823228556109,0.354192017328724,0.280088816519673,-11.1624116721306,-10.5281308382822
"273",10.88,7793,7937,7865,-10.9203182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2176,0.0243410028142523,0.00381215400174587,-10.9229450731519,0.354679359972481,0.280085144894349,-11.2030302180462,-10.5682657131794,0.0269678719963519,0.383090372199337,-10.9229450731519,0.354679359972481,0.280085144894349,-11.2030302180462,-10.5682657131794
"274",10.92,7797,7952,7874.5,-10.9603182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2184,0.0237093325057611,0.00373235396099937,-10.9635767434604,0.35516734109757,0.280080845796919,-11.2436575892573,-10.6084094023628,0.0269678719963519,0.383090372199337,-10.9635767434604,0.35516734109757,0.280080845796919,-11.2436575892573,-10.6084094023628
"275",10.96,7806.95,7958,7882.475,-11.0003182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2192,0.0230728632537518,0.00366721408626844,-11.0042132127124,0.355657127237139,0.280077403862887,-11.2842906165753,-10.6485560854753,0.0269678719963519,0.383090372199337,-11.0042132127124,0.355657127237139,0.280077403862887,-11.2842906165753,-10.6485560854753
"276",11,7811,7965,7888,-11.0403182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.22,0.0224154626809918,0.00358860361407358,-11.0448706132852,0.356147540524362,0.28007333079312,-11.3249439440783,-10.6887230727608,0.0269678719963519,0.383090372199337,-11.0448706132852,0.356147540524362,0.28007333079312,-11.3249439440783,-10.6887230727608
"277",11.04,7819.975,7973.025,7896.5,-11.0803182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2208,0.0217409997675007,0.00350271752714315,-11.0855450761986,0.356638857162616,0.28006898157107,-11.3656140577697,-10.728906219036,0.0269678719963519,0.383090372199337,-11.0855450761986,0.356638857162616,0.28006898157107,-11.3656140577697,-10.728906219036
"278",11.08,7825.975,7978,7901.9875,-11.1203182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2216,0.0210536287295359,0.00342892765462675,-11.1262324472366,0.357131836297745,0.280065328981292,-11.4062977762179,-10.7691006109389,0.0269678719963519,0.383090372199337,-11.1262324472366,0.357131836297745,0.280065328981292,-11.4062977762179,-10.7691006109389
"279",11.12,7835.925,7983.025,7909.475,-11.1603182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2224,0.0203348990441142,0.00335417588727268,-11.166951176922,0.357625950262964,0.280061708024299,-11.4470128849463,-10.8093252266591,0.0269678719963519,0.383090372199337,-11.166951176922,0.357625950262964,0.280061708024299,-11.4470128849463,-10.8093252266591
"280",11.16,7843.975,7988.025,7916,-11.2003182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2232,0.0196223326372722,0.00326681204508895,-11.2076637433289,0.358120770916333,0.28005757722602,-11.4877213205549,-10.8495429724125,0.0269678719963519,0.383090372199337,-11.2076637433289,0.358120770916333,0.28005757722602,-11.4877213205549,-10.8495429724125
"281",11.2,7852,7991,7921.5,-11.2403182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.224,0.018884820367017,0.00319154873277597,-11.2484012555991,0.358617208526322,0.280054105935284,-11.5284553615344,-10.8897840470728,0.0269678719963519,0.383090372199337,-11.2484012555991,0.358617208526322,0.280054105935284,-11.5284553615344,-10.8897840470728
"282",11.24,7861,7995,7928,-11.2803182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2248,0.0181134261895396,0.00305971484100364,-11.2891726497766,0.359112859331979,0.280048220379258,-11.5692208701559,-10.9300597904446,0.0269678719963519,0.383090372199337,-11.2891726497766,0.359112859331979,0.280048220379258,-11.5692208701559,-10.9300597904446
"283",11.28,7868.975,8001,7934.9875,-11.3203182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2256,0.0173335515002441,0.00293673425813882,-11.3299525244659,0.359610088777231,0.280042953759541,-11.6099954782254,-10.9703424356887,0.0269678719963519,0.383090372199337,-11.3299525244659,0.359610088777231,0.280042953759541,-11.6099954782254,-10.9703424356887
"284",11.32,7881.925,8003.025,7942.475,-11.3603182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2264,0.0165319776054848,0.00279895447036981,-11.3707540983607,0.360108115574289,0.280037309840074,-11.6507914082007,-11.0106459827864,0.0269678719963519,0.383090372199337,-11.3707540983607,0.360108115574289,0.280037309840074,-11.6507914082007,-11.0106459827864
"285",11.36,7894,8007.05,7950.525,-11.4003182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2272,0.015704861924223,0.00266616508441165,-11.4115812140419,0.360607587361922,0.280032126840807,-11.6916133408827,-11.05097362668,0.0269678719963519,0.383090372199337,-11.4115812140419,0.360607587361922,0.280032126840807,-11.6916133408827,-11.05097362668
"286",11.4,7912,8013.025,7962.5125,-11.4403182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.228,0.0148449706533445,0.00251136506536751,-11.4524411053128,0.361107720958612,0.280026402569334,-11.7324675078821,-11.0913333843542,0.0269678719963519,0.383090372199337,-11.4524411053128,0.361107720958612,0.280026402569334,-11.7324675078821,-11.0913333843542
"287",11.44,7937,8033.05,7985.025,-11.4803182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2288,0.0139484162281183,0.00234113730916737,-11.493337659738,0.361608796925017,0.280020502844985,-11.773358162583,-11.131728862813,0.0269678719963519,0.383090372199337,-11.493337659738,0.361608796925017,0.280020502844985,-11.773358162583,-11.131728862813
"288",11.48,7953.975,8113.025,8033.5,-11.5203182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2296,0.0130304456289224,0.00218137724118275,-11.5342556303372,0.362111518657761,0.280015342337933,-11.8142709726752,-11.1721441116795,0.0269678719963519,0.383090372199337,-11.5342556303372,0.362111518657761,0.280015342337933,-11.8142709726752,-11.1721441116795
"289",11.52,7962,8159,8060.5,-11.5603182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2304,0.0120580727892542,0.00197030346519073,-11.5752280031769,0.362614460137674,0.280009083247198,-11.8552370864241,-11.2126135430392,0.0269678719963519,0.383090372199337,-11.5752280031769,0.362614460137674,0.280009083247198,-11.8552370864241,-11.2126135430392
"290",11.56,7971,8188.075,8079.5375,-11.6003182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.2312,0.0110198145115581,0.00171433878321303,-11.6162662614546,0.363118099449492,0.280002346682686,-11.8962686081373,-11.2531481620051,0.0269678719963519,0.383090372199337,-11.6162662614546,0.363118099449492,0.280002346682686,-11.8962686081373,-11.2531481620051
"291",11.6,7979.975,8212.05,8096.0125,-11.6403182039698,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.232,0.0099169153065145,0.00146364765650689,-11.6573691606596,0.36362360673615,0.279996656008257,-11.9373658166679,-11.2937455539235,0.0269678719963519,0.383090372199337,-11.6573691606596,0.36362360673615,0.279996656008257,-11.9373658166679,-11.2937455539235
