"","SiteName","data_type_id","Age","Age_BP","Age_type","pred","lwr","upr","rate_pred","rate_lwr","rate_upr","CI","model","removalID","removalIDlabel"
"9147",",
 ","ProxyRecord",-4229.1125,6179.1125,"BP",-4.96948626707721,-5.02564708574038,-4.91142851853528,0.626479548718118,0.411152897966682,0.837347426385424,"95%","Set7_thinned_3","_3","n=3"
"9148",",
 ","ProxyRecord",-4179.1125,6129.1125,"BP",-4.93937634657263,-4.99462208094463,-4.88118598203621,0.585960298875011,0.371924711660009,0.795393637659378,"95%","Set7_thinned_3","_3","n=3"
"9149",",
 ","ProxyRecord",-4129.1125,6079.1125,"BP",-4.91008689884044,-4.96647457830366,-4.85299007723901,0.593660637823392,0.385117407502458,0.795575312659575,"95%","Set7_thinned_3","_3","n=3"
"9150",",
 ","ProxyRecord",-4079.1125,6029.1125,"BP",-4.8792069444411,-4.9378532977878,-4.82088207819682,0.649580565560525,0.454921739234386,0.834449967122133,"95%","Set7_thinned_3","_3","n=3"
"9151",",
 ","ProxyRecord",-4029.1125,5979.1125,"BP",-4.8443255039351,-4.90559010587368,-4.78322225385593,0.75372008208947,0.58703981446636,0.917038563958783,"95%","Set7_thinned_3","_3","n=3"
"9152",",
 ","ProxyRecord",-3979.1125,5929.1125,"BP",-4.80303159788291,-4.8642809136597,-4.74053535493575,0.906079187408075,0.764985496285571,1.05084028050203,"95%","Set7_thinned_3","_3","n=3"
"9153",",
 ","ProxyRecord",-3929.1125,5879.1125,"BP",-4.75291424684502,-4.81589794957724,-4.68976605361654,1.10665788151776,0.973154646742195,1.23287377711959,"95%","Set7_thinned_3","_3","n=3"
"9154",",
 ","ProxyRecord",-3879.1125,5829.1125,"BP",-4.69170746273136,-4.75295596489579,-4.62929540125681,1.34065362361626,1.20292659893216,1.47086002190092,"95%","Set7_thinned_3","_3","n=3"
"9155",",
 ","ProxyRecord",-3829.1125,5779.1125,"BP",-4.61942197000612,-4.67927458261016,-4.56117068326069,1.54452853807077,1.38277827859331,1.69612687782827,"95%","Set7_thinned_3","_3","n=3"
"9156",",
 ","ProxyRecord",-3779.1125,5729.1125,"BP",-4.537877615749,-4.59455541052089,-4.48365771229459,1.71100808489182,1.51987247001517,1.88657953124245,"95%","Set7_thinned_3","_3","n=3"
"9157",",
 ","ProxyRecord",-3729.1125,5679.1125,"BP",-4.44894416834168,-4.50191756055601,-4.39604767434265,1.84009226407866,1.63129526337492,2.03871023935127,"95%","Set7_thinned_3","_3","n=3"
"9158",",
 ","ProxyRecord",-3679.1125,5629.1125,"BP",-4.35449139616586,-4.40648749232053,-4.30372105258104,1.93178107563168,1.70590464670911,2.14489372660643,"95%","Set7_thinned_3","_3","n=3"
"9159",",
 ","ProxyRecord",-3629.1125,5579.1125,"BP",-4.25638906760323,-4.30678037875523,-4.20631095082016,1.98607451955084,1.75565291269057,2.20786293077384,"95%","Set7_thinned_3","_3","n=3"
"9160",",
 ","ProxyRecord",-3579.1125,5529.1125,"BP",-4.15650695103549,-4.20804145855251,-4.10517754737211,2.00297259583691,1.7741175220193,2.21965923207726,"95%","Set7_thinned_3","_3","n=3"
"9161",",
 ","ProxyRecord",-3529.1125,5479.1125,"BP",-4.05671481484432,-4.11102246149265,-4.00382266580202,1.98247530448857,1.76375058320378,2.19777737354049,"95%","Set7_thinned_3","_3","n=3"
"9162",",
 ","ProxyRecord",-3479.1125,5429.1125,"BP",-3.95888242741142,-4.01614073954746,-3.90306219985655,1.92458264550577,1.72530964117728,2.12338122152084,"95%","Set7_thinned_3","_3","n=3"
"9163",",
 ","ProxyRecord",-3429.1125,5379.1125,"BP",-3.86487955711849,-3.92584276407606,-3.80454984091639,1.82929461888958,1.65082228619225,2.00969693067503,"95%","Set7_thinned_3","_3","n=3"
"9164",",
 ","ProxyRecord",-3379.1125,5329.1125,"BP",-3.77657597234722,-3.84035582440954,-3.71417752441333,1.69661122463948,1.53798894536958,1.85442226363759,"95%","Set7_thinned_3","_3","n=3"
"9165",",
 ","ProxyRecord",-3329.1125,5279.1125,"BP",-3.69584144147929,-3.76286754848514,-3.63230714221715,1.52653246275597,1.38119327628561,1.6709960005312,"95%","Set7_thinned_3","_3","n=3"
"9166",",
 ","ProxyRecord",-3279.1125,5229.1125,"BP",-3.62434502338584,-3.69263256985488,-3.55978933860024,1.33544881899131,1.18083905164371,1.4977857500074,"95%","Set7_thinned_3","_3","n=3"
"9167",",
 ","ProxyRecord",-3229.1125,5179.1125,"BP",-3.5619180576433,-3.62977442349988,-3.49592552896665,1.16551368479728,0.985491404673454,1.34929544925825,"95%","Set7_thinned_3","_3","n=3"
"9168",",
 ","ProxyRecord",-3179.1125,5129.1125,"BP",-3.50740573318974,-3.57271034924655,-3.44289519979538,1.0188631674321,0.818235548460637,1.22711015049128,"95%","Set7_thinned_3","_3","n=3"
"9169",",
 ","ProxyRecord",-3129.1125,5079.1125,"BP",-3.45964381918367,-3.52363058153161,-3.393715038997,0.895497266897575,0.676878887779398,1.12510529503553,"95%","Set7_thinned_3","_3","n=3"
"9170",",
 ","ProxyRecord",-3079.1125,5029.1125,"BP",-3.41746808478359,-3.48150492954554,-3.35137952153727,0.795415983192773,0.567528195758244,1.03383057756811,"95%","Set7_thinned_3","_3","n=3"
"9171",",
 ","ProxyRecord",-3029.1125,4979.1125,"BP",-3.379714299148,-3.44801792112879,-3.31193555964731,0.718619316317898,0.486181737518886,0.960324347516555,"95%","Set7_thinned_3","_3","n=3"
"9172",",
 ","ProxyRecord",-2979.1125,4929.1125,"BP",-3.3452182314354,-3.41465492418849,-3.27444865603267,0.665107266273009,0.437181438296914,0.899437502756707,"95%","Set7_thinned_3","_3","n=3"
"9173",",
 ","ProxyRecord",-2929.1125,4879.1125,"BP",-3.31281565080429,-3.38517409776814,-3.23919866417022,0.634879833058283,0.420284818167848,0.855217025183653,"95%","Set7_thinned_3","_3","n=3"
"9174",",
 ","ProxyRecord",-2879.1125,4829.1125,"BP",-3.28134232641318,-3.35659953213834,-3.20465311569919,0.627937016672821,0.434521505139076,0.821938775152126,"95%","Set7_thinned_3","_3","n=3"
"9175",",
 ","ProxyRecord",-2829.1125,4779.1125,"BP",-3.24963402742056,-3.32895813628862,-3.17189712723656,0.644278817118488,0.477618342215713,0.811656089773853,"95%","Set7_thinned_3","_3","n=3"
"9176",",
 ","ProxyRecord",-2779.1125,4729.1125,"BP",-3.21652652298495,-3.29528907621781,-3.13815265891342,0.683905234393428,0.537131962236951,0.835212428061843,"95%","Set7_thinned_3","_3","n=3"
"9177",",
 ","ProxyRecord",-2729.1125,4679.1125,"BP",-3.18085558226484,-3.25941049035965,-3.10496444892313,0.746816268498215,0.591503610451926,0.913080952495129,"95%","Set7_thinned_3","_3","n=3"
"9178",",
 ","ProxyRecord",-2679.1125,4629.1125,"BP",-3.14156632568697,-3.21758539495669,-3.06956219454774,0.825570878428568,0.62278586801589,1.02666324920517,"95%","Set7_thinned_3","_3","n=3"
"9179",",
 ","ProxyRecord",-2629.1125,4579.1125,"BP",-3.09822904712083,-3.17088808654133,-3.02945956435641,0.908612941110505,0.666306653156592,1.14558318590913,"95%","Set7_thinned_3","_3","n=3"
"9180",",
 ","ProxyRecord",-2579.1125,4529.1125,"BP",-3.05063584694135,-3.11767710452354,-2.98610582775138,0.99580774296229,0.719018624997133,1.25426251073829,"95%","Set7_thinned_3","_3","n=3"
"9181",",
 ","ProxyRecord",-2529.1125,4479.1125,"BP",-2.99857908819006,-3.05751387601074,-2.93814358624107,1.08715528398248,0.792152163185161,1.35765568184139,"95%","Set7_thinned_3","_3","n=3"
"9182",",
 ","ProxyRecord",-2479.1125,4429.1125,"BP",-2.9418511339085,-3.00104277988417,-2.88179758217668,1.18265556417347,0.87913371395562,1.46017353872975,"95%","Set7_thinned_3","_3","n=3"
"9183",",
 ","ProxyRecord",-2429.1125,4379.1125,"BP",-2.88024434713819,-2.93847081290358,-2.81799615132266,1.28230858353245,0.984480273997642,1.55303198529461,"95%","Set7_thinned_3","_3","n=3"
"9184",",
 ","ProxyRecord",-2379.1125,4329.1125,"BP",-2.81355109092066,-2.87631830281504,-2.74726462936785,1.38611434206196,1.10586760194975,1.639330855951,"95%","Set7_thinned_3","_3","n=3"
"9185",",
 ","ProxyRecord",-2329.1125,4279.1125,"BP",-2.74156372829743,-2.80756010838256,-2.67150507191179,1.49407283976024,1.25272706024593,1.72152903678847,"95%","Set7_thinned_3","_3","n=3"
"9186",",
 ","ProxyRecord",-2279.1125,4229.1125,"BP",-2.66407462231005,-2.73627558666647,-2.5906820774919,1.60618407662811,1.40209701478208,1.79762829820074,"95%","Set7_thinned_3","_3","n=3"
"9187",",
 ","ProxyRecord",-2229.1125,4179.1125,"BP",-2.58087613600002,-2.65447671891052,-2.5036435398012,1.72244805266577,1.55568808479433,1.89165821850324,"95%","Set7_thinned_3","_3","n=3"
"9188",",
 ","ProxyRecord",-2179.1125,4129.1125,"BP",-2.4917606324089,-2.5667548573587,-2.41590087597427,1.8428647678726,1.66748127887432,2.01726141584068,"95%","Set7_thinned_3","_3","n=3"
"9189",",
 ","ProxyRecord",-2129.1125,4079.1125,"BP",-2.39652048396719,-2.4669833740207,-2.32489839954594,1.96741159273993,1.72963133064846,2.19895346098756,"95%","Set7_thinned_3","_3","n=3"
"9190",",
 ","ProxyRecord",-2079.1125,4029.1125,"BP",-2.29537278280749,-2.3611202574341,-2.23100034994582,2.071383099807,1.76530889504165,2.376518429115,"95%","Set7_thinned_3","_3","n=3"
"9191",",
 ","ProxyRecord",-2029.1125,3979.1125,"BP",-2.1900926564504,-2.24822588463553,-2.13343521953814,2.13270860063489,1.76335954124862,2.50549629762885,"95%","Set7_thinned_3","_3","n=3"
"9192",",
 ","ProxyRecord",-1979.1125,3929.1125,"BP",-2.08281240520791,-2.13607830731258,-2.02695354426258,2.15138809522363,1.72294124660915,2.57543915426501,"95%","Set7_thinned_3","_3","n=3"
"9193",",
 ","ProxyRecord",-1929.1125,3879.1125,"BP",-1.975664329392,-2.03462440683682,-1.91573502074906,2.12742158357196,1.65640835636328,2.59028352899665,"95%","Set7_thinned_3","_3","n=3"
"9194",",
 ","ProxyRecord",-1879.1125,3829.1125,"BP",-1.87078072931464,-1.94146988896762,-1.79731802209563,2.0608090656811,1.57270870731841,2.53952817035365,"95%","Set7_thinned_3","_3","n=3"
"9195",",
 ","ProxyRecord",-1829.1125,3779.1125,"BP",-1.77029390528782,-1.8612448408651,-1.67869488880583,1.95155054155045,1.46909253305554,2.42470186834099,"95%","Set7_thinned_3","_3","n=3"
"9196",",
 ","ProxyRecord",-1779.1125,3729.1125,"BP",-1.67633615762352,-1.78260344265167,-1.56572117418386,1.79964601118047,1.33845822131703,2.24986267929702,"95%","Set7_thinned_3","_3","n=3"
"9197",",
 ","ProxyRecord",-1729.1125,3679.1125,"BP",-1.59103978663371,-1.71426541746148,-1.4636612642126,1.60509547457066,1.19047949062465,2.01267635200759,"95%","Set7_thinned_3","_3","n=3"
"9198",",
 ","ProxyRecord",-1679.1125,3629.1125,"BP",-1.51653709263038,-1.65589235246969,-1.36856935426028,1.36789893172146,1.01571726404854,1.73046311966042,"95%","Set7_thinned_3","_3","n=3"
"9199",",
 ","ProxyRecord",-1629.1125,3579.1125,"BP",-1.45496037592551,-1.60557535588949,-1.29511362055563,1.08805638263247,0.785230344844869,1.40086553524333,"95%","Set7_thinned_3","_3","n=3"
"9200",",
 ","ProxyRecord",-1579.1125,3529.1125,"BP",-1.40844193683107,-1.56787391868814,-1.24101408427614,0.765567827303913,0.502995567592857,1.03787241687025,"95%","Set7_thinned_3","_3","n=3"
"9201",",
 ","ProxyRecord",-1529.1125,3479.1125,"BP",-1.37910971021874,-1.54146074169059,-1.21147847615753,0.401929114498054,0.130644966096178,0.70464744285561,"95%","Set7_thinned_3","_3","n=3"
"9202",",
 ","ProxyRecord",-1479.1125,3429.1125,"BP",-1.36780408914748,-1.52799467742054,-1.19904396291424,0.0592490236007073,-0.292463965360006,0.432082578650246,"95%","Set7_thinned_3","_3","n=3"
"9203",",
 ","ProxyRecord",-1429.1125,3379.1125,"BP",-1.37229055187043,-1.52865375428507,-1.2036359143282,-0.229754237270575,-0.662620114752451,0.22583165470946,"95%","Set7_thinned_3","_3","n=3"
"9204",",
 ","ProxyRecord",-1379.1125,3329.1125,"BP",-1.38988525688629,-1.54587557763552,-1.22551136253641,-0.465080668115455,-0.95920107347324,0.0794525798826475,"95%","Set7_thinned_3","_3","n=3"
"9205",",
 ","ProxyRecord",-1329.1125,3279.1125,"BP",-1.41790436269376,-1.57489118203506,-1.25375057573893,-0.646730268934443,-1.19532290177874,-0.058592209332813,"95%","Set7_thinned_3","_3","n=3"
"9206",",
 ","ProxyRecord",-1279.1125,3229.1125,"BP",-1.45366402779153,-1.61192273577171,-1.29247443944279,-0.774703039727618,-1.35672082824191,-0.174456494522901,"95%","Set7_thinned_3","_3","n=3"
"9207",",
 ","ProxyRecord",-1229.1125,3179.1125,"BP",-1.49448041067831,-1.65029893062892,-1.33134433937555,-0.848998980494505,-1.44458712954517,-0.238243445599497,"95%","Set7_thinned_3","_3","n=3"
"9208",",
 ","ProxyRecord",-1179.1125,3129.1125,"BP",-1.53766966985278,-1.70031529979867,-1.36309545943817,-0.869618091235464,-1.45680879961923,-0.286243224010275,"95%","Set7_thinned_3","_3","n=3"
"9209",",
 ","ProxyRecord",-1129.1125,3079.1125,"BP",-1.58054796381364,-1.75456391339332,-1.39646883472446,-0.836560371950438,-1.38330692747028,-0.297692262828329,"95%","Set7_thinned_3","_3","n=3"
"9210",",
 ","ProxyRecord",-1079.1125,3029.1125,"BP",-1.62043145105959,-1.79902860380227,-1.42584165074481,-0.7498258226389,-1.22447113710317,-0.276455375034303,"95%","Set7_thinned_3","_3","n=3"
"9211",",
 ","ProxyRecord",-1029.1125,2979.1125,"BP",-1.65463629008932,-1.84126922331438,-1.4540135751107,-0.609414443302017,-1.01416439454086,-0.210802205969966,"95%","Set7_thinned_3","_3","n=3"
"9212",",
 ","ProxyRecord",-979.112499999998,2929.1125,"BP",-1.68047863940154,-1.87193229357462,-1.47010315495835,-0.415326233938481,-0.730292422221271,-0.0891553027389805,"95%","Set7_thinned_3","_3","n=3"
"9213",",
 ","ProxyRecord",-929.112499999999,2879.1125,"BP",-1.69529748904655,-1.89200599050356,-1.48169086798018,-0.171809889289593,-0.433490903862293,0.101454605419435,"95%","Set7_thinned_3","_3","n=3"
"9214",",
 ","ProxyRecord",-879.112499999999,2829.1125,"BP",-1.69791121842789,-1.88990624041719,-1.49031185560527,0.0626323264029442,-0.213697880512932,0.359053235572987,"95%","Set7_thinned_3","_3","n=3"
"9215",",
 ","ProxyRecord",-829.112499999999,2779.1125,"BP",-1.68949654020702,-1.87528826535811,-1.49630924451297,0.269326414798723,-0.0776331690678538,0.619965739917893,"95%","Set7_thinned_3","_3","n=3"
"9216",",
 ","ProxyRecord",-779.112499999999,2729.1125,"BP",-1.67144086074878,-1.84334766548799,-1.49260919673766,0.448272375897753,0.0370038144872436,0.843016116464742,"95%","Set7_thinned_3","_3","n=3"
"9217",",
 ","ProxyRecord",-729.112499999998,2679.1125,"BP",-1.645131586418,-1.80484953910045,-1.48070897443146,0.599470209700027,0.128657579923323,1.04230692733796,"95%","Set7_thinned_3","_3","n=3"
"9218",",
 ","ProxyRecord",-679.112499999999,2629.1125,"BP",-1.61195612357954,-1.75544671388672,-1.46304363611887,0.722919916205272,0.220611608550044,1.20172860176675,"95%","Set7_thinned_3","_3","n=3"
"9219",",
 ","ProxyRecord",-629.112499999999,2579.1125,"BP",-1.57330187859823,-1.70233175410107,-1.4460539998683,0.818621495413826,0.291017322820498,1.31458452411427,"95%","Set7_thinned_3","_3","n=3"
"9220",",
 ","ProxyRecord",-579.112499999999,2529.1125,"BP",-1.53055625783891,-1.64862805649822,-1.41618980072356,0.886574947325599,0.355621368758832,1.38368230876939,"95%","Set7_thinned_3","_3","n=3"
"9221",",
 ","ProxyRecord",-529.112499999999,2479.1125,"BP",-1.48510666766643,-1.59049733542367,-1.38251063895804,0.926780271940584,0.404951517067803,1.39130415816333,"95%","Set7_thinned_3","_3","n=3"
"9222",",
 ","ProxyRecord",-479.112499999998,2429.1125,"BP",-1.43834051444563,-1.5361447734116,-1.34559291546298,0.939237469258573,0.462744429919525,1.38793075262281,"95%","Set7_thinned_3","_3","n=3"
"9223",",
 ","ProxyRecord",-429.112499999999,2379.1125,"BP",-1.39164520454134,-1.48620678621195,-1.30203186747347,0.923946539279752,0.502986600218421,1.32390659334874,"95%","Set7_thinned_3","_3","n=3"
"9224",",
 ","ProxyRecord",-379.112499999999,2329.1125,"BP",-1.34640814431841,-1.43760307169638,-1.25986239981659,0.880907482004271,0.527133150236813,1.22958172881649,"95%","Set7_thinned_3","_3","n=3"
"9225",",
 ","ProxyRecord",-329.112499999999,2279.1125,"BP",-1.30398900443685,-1.39446640704664,-1.21434871897983,0.813664511072006,0.508243787118735,1.13470152113735,"95%","Set7_thinned_3","_3","n=3"
"9226",",
 ","ProxyRecord",-279.112499999999,2229.1125,"BP",-1.2650091505033,-1.35671357844663,-1.1761191831522,0.746254514926399,0.446206608727219,1.06614247444861,"95%","Set7_thinned_3","_3","n=3"
"9227",",
 ","ProxyRecord",-229.112499999999,2179.1125,"BP",-1.22929115299321,-1.32080071749141,-1.14105342571285,0.683190254134093,0.362184792784829,1.0247785901867,"95%","Set7_thinned_3","_3","n=3"
"9228",",
 ","ProxyRecord",-179.112499999999,2129.1125,"BP",-1.1966177251389,-1.28810710006412,-1.10902727385257,0.624471728694977,0.281162399772115,0.992995219311363,"95%","Set7_thinned_3","_3","n=3"
"9229",",
 ","ProxyRecord",-129.112499999999,2079.1125,"BP",-1.16677158017272,-1.26075733010516,-1.07586894546573,0.570098938609219,0.203758121103552,0.952137650935379,"95%","Set7_thinned_3","_3","n=3"
"9230",",
 ","ProxyRecord",-79.112499999999,2029.1125,"BP",-1.13953543132699,-1.23632489879341,-1.04587344443777,0.520071883876658,0.139583390921254,0.901028280191562,"95%","Set7_thinned_3","_3","n=3"
"9231",",
 ","ProxyRecord",-29.1124999999992,1979.1125,"BP",-1.11469199183407,-1.21828132902537,-1.01147024956553,0.474390564497338,0.0966669142766523,0.84732518398329,"95%","Set7_thinned_3","_3","n=3"
"9232",",
 ","ProxyRecord",20.8875000000015,1929.1125,"BP",-1.09202397492628,-1.20184396175447,-0.981404579385076,0.433054980471172,0.0693543065072165,0.78933210320571,"95%","Set7_thinned_3","_3","n=3"
"9233",",
 ","ProxyRecord",70.8875000000013,1879.1125,"BP",-1.07131409383596,-1.18604516523862,-0.953419191758372,0.396065131798323,0.074196213136153,0.720880175569661,"95%","Set7_thinned_3","_3","n=3"
"9234",",
 ","ProxyRecord",120.887500000001,1829.1125,"BP",-1.05234506179546,-1.17479678133419,-0.928058808620619,0.363421018478569,0.0784900733522728,0.64768362217664,"95%","Set7_thinned_3","_3","n=3"
"9235",",
 ","ProxyRecord",170.887500000001,1779.1125,"BP",-1.03489959203711,-1.15965431958766,-0.905010410129266,0.335122640512306,0.096974519822647,0.582708909832346,"95%","Set7_thinned_3","_3","n=3"
"9236",",
 ","ProxyRecord",220.887500000001,1729.1125,"BP",-1.01876039779325,-1.14535889284457,-0.88595840244894,0.31116999789902,0.0951007789962604,0.516628796942252,"95%","Set7_thinned_3","_3","n=3"
"9237",",
 ","ProxyRecord",270.887500000002,1679.1125,"BP",-1.00370516664016,-1.12978121872105,-0.872416823982842,0.292052136190413,0.0397294107375064,0.529968479917776,"95%","Set7_thinned_3","_3","n=3"
"9238",",
 ","ProxyRecord",320.887500000001,1629.1125,"BP",-0.989441173080561,-1.11276030866768,-0.863771418984258,0.279661151094308,-0.0261267852843877,0.581915676878732,"95%","Set7_thinned_3","_3","n=3"
"9239",",
 ","ProxyRecord",370.887500000001,1579.1125,"BP",-0.975623835355397,-1.09139727757367,-0.858462681795419,0.274185902812851,-0.0860819081041948,0.622295077480785,"95%","Set7_thinned_3","_3","n=3"
"9240",",
 ","ProxyRecord",420.887500000001,1529.1125,"BP",-0.961907366623938,-1.07137969173658,-0.853620304828577,0.27562639134607,-0.126476189956822,0.667793159946211,"95%","Set7_thinned_3","_3","n=3"
"9241",",
 ","ProxyRecord",470.887500000001,1479.1125,"BP",-0.947945980045453,-1.04837612306608,-0.846760169331702,0.283982616693926,-0.145700538021223,0.714885948451852,"95%","Set7_thinned_3","_3","n=3"
"9242",",
 ","ProxyRecord",520.887500000002,1429.1125,"BP",-0.933393888779212,-1.02960533649185,-0.840055413928673,0.299254578856391,-0.140564774683928,0.742218232507435,"95%","Set7_thinned_3","_3","n=3"
"9243",",
 ","ProxyRecord",570.887500000001,1379.1125,"BP",-0.917905305984484,-1.01458703228426,-0.821713237558079,0.321442277833397,-0.110264618429165,0.75052342517715,"95%","Set7_thinned_3","_3","n=3"
"9244",",
 ","ProxyRecord",620.887500000001,1329.1125,"BP",-0.901134444820539,-1.00219791839336,-0.802323271520022,0.350545713625134,-0.0565771894876412,0.747564406393152,"95%","Set7_thinned_3","_3","n=3"
"9245",",
 ","ProxyRecord",670.887500000001,1279.1125,"BP",-0.882735518446644,-0.987687357258017,-0.779229097560294,0.386564886231371,0.021953773961903,0.752873252004118,"95%","Set7_thinned_3","_3","n=3"
"9246",",
 ","ProxyRecord",720.887500000001,1229.1125,"BP",-0.862362740022069,-0.969791936206877,-0.75594632837345,0.429499795652363,0.105640485584928,0.746139725327984,"95%","Set7_thinned_3","_3","n=3"
"9247",",
 ","ProxyRecord",770.887500000002,1179.1125,"BP",-0.839670322706083,-0.951834172381365,-0.727635587622002,0.479350441887804,0.208286376571629,0.743039801237621,"95%","Set7_thinned_3","_3","n=3"
"9248",",
 ","ProxyRecord",820.887500000001,1129.1125,"BP",-0.814312479657955,-0.927447463268129,-0.700243331720014,0.536116824937849,0.292858991981209,0.771804626843853,"95%","Set7_thinned_3","_3","n=3"
